id,created_at,symbol,body,sentiment_basic,user_id,user_followers
658596553,2026-07-08T20:04:38Z,META,$META Everytime he says this it goes back above 600 😂🤡😂,,10604202,37
658596491,2026-07-08T20:04:10Z,META,$SRXH Afterhours going to be lit. Let&#39;s go 100% $AVGO $META $GOOG $APPL We should all get rich off the news today and the response by @ericjackson He is coming for blood.,Bullish,9616876,167
658596411,2026-07-08T20:03:40Z,META,"$META Damn, even a broken clock is right twice a day.",,2925260,16
658595885,2026-07-08T20:00:40Z,META,$META terrible news for meta shareholders.  spending going through the roof    https://www.investing.com/news/stock-market-news/meta-to-build-c13-billion-alberta-data-center-its-first-in-canada-4782223,Bearish,10351837,112
658595884,2026-07-08T20:00:40Z,META,$META $NBIS $CRWV  https://www.thelattehq.com/p/nebius-nbis-the-next-phase-of-the-ai-infrastructure-story,,7455976,12
658595850,2026-07-08T20:00:29Z,META,RECAP 7/8 Chatter:  $NVDA + China AI chips  $ALHC - Accounting Fraud  $DKNG $FLUT + Miachael Burry  $META - Critical Book    Live Breaking trading news  www.openoutcrier.com,,348830,211311
658595761,2026-07-08T19:59:55Z,META,"$META wait until this company jumps on the next bandwagon, probably something like 4D movies.",,362639,513
658595735,2026-07-08T19:59:46Z,META,$META out.. 3.30 to 4.5,Bullish,4864457,58
658595604,2026-07-08T19:59:01Z,META,"$META $GOOG Best in class for AI ROI. META grew EPS at 66 percent and trades at 22x. Forward P/E of 17. All with spending a massive amount on AI, which they may pause the growth of for a bit. But Bank of America raised Google spending for 2027:    Bank of America raised Alphabet Class C (GOOG) capex forecasts to $195B for this year and $290B for 2027, citing increased spending on AI data-center buildout—key figures for GOOG traders.         I guess the market should now expect every company to massively raise CAPEX, too? Hopefully it is baked into Wall Street&#39;s brain and we don&#39;t get another drummed up sell-off from &quot;surprise&quot; headlines.         This is good news fo $DRAM and $SMH         Estimates say AI buildouts could hit 10 trillion in the next decade. Does this mean the Mag 7&#39;s stock price will continue to deteriorate for quite some time due to &quot;worries about AI spending&quot;?        I would not touch garbage like OpenAI and ChatGPT. The Mag 7 are making money off AI right now.",,494623,112
658595495,2026-07-08T19:58:27Z,META,Trimmed most of my $META position around the $600–$625 range and shifted capital into names that have seen heavier selling but still have strong long-term catalysts.    Watching these recovery setups closely:    $NBIS  $MRVL  $NOK  $QCOM    The next major catalysts could come from upcoming company developments and earnings updates. I’m especially watching whether AI infrastructure leaders continue increasing investment and expanding capex.    Sometimes the best opportunities appear when strong names are temporarily out of favor.    Next week’s portfolio and watchlist are live!    Head back to my profile to get the latest trading strategies and market analysis.,,7021054,2725
658595331,2026-07-08T19:57:25Z,META,$META Based on FinPile.ai Meta is in fair range with strong fundamentals so I a going to hold my buy from $570,Bullish,517726,50
658595247,2026-07-08T19:56:56Z,META,$META USES WAY MORE WATER TO COOL ITS SERVERS THEN CHATGPT….Do some DD! Facebook is horrible lol way more users than ChatGPT using way more water! Meta burning up water in 33 Data Centers 🚨,Bearish,4030219,410
658595136,2026-07-08T19:56:13Z,META,$META well that’s one cooky looking 1 day chart,,5272522,14
658595060,2026-07-08T19:55:47Z,META,$QQQ $SPY Meta Platforms $META plans to invest $10B to build its first data center in Canada 🇨🇦  Amazon $AMZN plans to invest $5B in the Philippines 🇵🇭 over the next 15 years🤔🤔,,514690,762
658594967,2026-07-08T19:55:13Z,META,$META Mark Zuckerberg and Meta Platforms just announced plans to invest $10 Billion to build its first data center in Canada.  Guess they aren&#39;t done? $AMD $MU $SMH,,100060,771
658594893,2026-07-08T19:54:47Z,META,$META $AMZN $GOOG IS WHERE U WANNA BE. THE BENEFICIARIES OF AI.  NOT $MU $MRVL AND ALL THE OTHER BOTTLENECKS R OVER.,,10604202,37
658594407,2026-07-08T19:51:36Z,META,$META stop hunt and run,Bullish,9993129,81
658594385,2026-07-08T19:51:29Z,META,$META July was supposed to be bullish so much for that history smack!! 🤣🤡,,1221477,103
658594304,2026-07-08T19:50:59Z,META,"$TAC above the 2024 high could get interesting    TransAlta isn’t the direct $META  partner in this deal, but this is exactly the kind of power demand story the chart wants",,237233,2575
658593989,2026-07-08T19:48:44Z,META,$META they said 60mil CAD that aint nowhere near 10billion wtf,,1221477,103
658593961,2026-07-08T19:48:33Z,META,"Is it possible for Mag 7 to spend on AI and see good stock performance? The market is saying &quot;no&quot;.       $SMH $MU $GOOG $META  $MSFT BofA raised Alphabet Class C (GOOG) capex forecasts to $195B for this year and $290B for 2027, citing increased spending on AI data-center buildout—key figures for GOOG traders.",,494623,112
658593899,2026-07-08T19:48:06Z,META,$META @kajeki $META the algo&#39;s wont let that happen,,73605,490
658593841,2026-07-08T19:47:42Z,META,$META Let’s Amuse them  and hit 650 by end of July priming 700 pre earnings 😂😂,Bullish,814189,3
658593830,2026-07-08T19:47:38Z,META,"$META Some time this year, this should trade around 400. Not looking good at all.",,1390573,390
658593793,2026-07-08T19:47:19Z,META,$META Cmon..you can do this. Take me to 605,Bullish,4864457,58
658593721,2026-07-08T19:46:51Z,META,$META complete dumpster fire  just buy puts!!! play their game and enjoy the green,Bearish,10722141,2
